id;date1;Load;LIGNITE;GAS;HYDRO;RES;tot_imps;SMP
19;18/11/2020;6915,826;964;3001,98;110;1999,823;840,023;66,72
20;18/11/2020;6685,796;837;2859,884;56;2085,779;847,133;56,95
21;18/11/2020;6349,969;837;2708,772;106;2133,197;565;46,72
22;18/11/2020;6061,094;837;2525,075;80;2181,019;438;43,31
23;18/11/2020;5769,375;837;2218,9;30;2207,475;476;36,14
0;19/11/2020;5187,927;682;1795,9;30;2335,027;345;38,29
1;19/11/2020;5213,019;682;1795,9;30;2392,119;313;41,28
2;19/11/2020;5270,461;682;1795,9;30;2433,344;329,217;29,9
3;19/11/2020;5240,886;682;1795,9;;2468,986;294;17,03
4;19/11/2020;5243,67;682;1795,9;;2496,77;269;18,23
5;19/11/2020;5525,292;682;1843,99;56;2527,302;416;43,7
6;19/11/2020;5927,757;682;2278,9;91;2609,698;266,159;48,26
7;19/11/2020;6403,206;682;2573,11;65;2844,096;239;52,15
8;19/11/2020;6895,075;682;2656,35;115;3206,725;235;52,15
9;19/11/2020;6991,017;682;2508,939;65;3500,078;235;49,67
10;19/11/2020;7130,849;682;2436,958;65;3671,891;275;46,22
11;19/11/2020;7211,296;762;2393,92;65;3696,376;294;45,14
12;19/11/2020;7114,955;822;2318,669;91;3606,185;277,101;42,31
13;19/11/2020;6944,225;870;2330,816;91;3398,409;254;42,13
14;19/11/2020;6769,847;902;2491,557;65;3041,29;270;46,22
15;19/11/2020;6802,903;902;2826,052;81;2639,851;354;52,15
16;19/11/2020;6933,095;937;2973,383;95;2459,712;468;63,08
17;19/11/2020;7675,9;902;2834,646;1192;2459,254;288;52,15
18;19/11/2020;7328,465;1047;2986,617;476;2449,848;369;66,23
19;19/11/2020;7174,975;1047;2976,543;110;2429,692;611,74;70,37
20;19/11/2020;6776,227;902;2931,322;56;2397,088;489,817;60,38
21;19/11/2020;6202,462;902;2505,301;106;2376,161;313;51
22;19/11/2020;5884,993;902;2279,386;80;2349,607;274;42,42
23;19/11/2020;5470,427;902;1916,9;30;2327,527;294;39,68
0;20/11/2020;5359,86;870;1778,9;30;2410,96;270;25,84
1;20/11/2020;5376,382;870;1778,9;30;2399,482;298;25,98
2;20/11/2020;5319,594;870;1778,9;30;2376,694;264;22,94
3;20/11/2020;5243,845;870;1778,9;30;2330,945;234;23,18
4;20/11/2020;5198,315;870;1778,9;30;2304,393;215,022;29,55
5;20/11/2020;5424,95;870;1778,9;56;2287,7;432,35;36,48
6;20/11/2020;5729,3;870;2127,38;76;2306,09;349,83;46,68
7;20/11/2020;6378,487;870;2508,856;88;2589,631;322;51,7
8;20/11/2020;6929,884;870;2621,67;153;3043,214;242;51,07
9;20/11/2020;7206,302;870;2538,853;120;3375,449;302;51,7
10;20/11/2020;7377,383;870;2496,624;134;3515,912;360,847;48,31
11;20/11/2020;7351,674;902;2407,08;133;3482,594;427;46,73
12;20/11/2020;7256,415;902;2292,94;201;3359,475;501;45,55
13;20/11/2020;7078,575;902;2274,761;196;3096,814;609;46,73
14;20/11/2020;6867,091;902;2453,967;291;2663,124;557;47,55
15;20/11/2020;6554,492;902;2590,81;291;2192,682;578;51,7
16;20/11/2020;6836,946;902;2808,499;342;2012,447;772;52,15
17;20/11/2020;7210,228;902;2845,267;642;2038,961;782;58,05
18;20/11/2020;7113,249;902;2880,618;482;2055,631;793;59,05
19;20/11/2020;6992,806;902;2845,466;280;2078,755;886,585;57,53
20;20/11/2020;6625,489;902;2686,106;56;2091,383;890;52,15
21;20/11/2020;6114,278;902;2519,9;106;2095,671;490,707;43,91
22;20/11/2020;5734,744;902;2287,9;80;2104,844;360;40,55
23;20/11/2020;5389,643;902;2023,9;30;2096,743;337;32,24
0;21/11/2020;5433,783;870;1965,9;35;2170,883;392;37,52
1;21/11/2020;5340,602;675;1965,9;35;2191,485;473,217;34,63
2;21/11/2020;5385,167;675;1965,9;35;2205,394;503,873;31,84
3;21/11/2020;5348,781;675;1965,9;35;2221,902;450,979;29,98
4;21/11/2020;5332,768;675;1855,9;35;2260,868;506;30,2
5;21/11/2020;5272,818;675;1855,9;61;2293,679;387,239;31,76
6;21/11/2020;5472,674;675;1915,9;61;2335,774;485;36,05
7;21/11/2020;5876,919;675;2070,9;65;2563,019;503;41,05
8;21/11/2020;6483,928;675;2317,9;146;2921,028;424;41,26
9;21/11/2020;6694,446;675;2317,95;85;3206,496;410;41,56
10;21/11/2020;6819,113;675;2213,9;65;3321,213;544;41,37
11;21/11/2020;6839,944;675;2212,9;63;3291,044;598;40,84
12;21/11/2020;6803,133;675;2237,326;89;3203,807;598;41,41
13;21/11/2020;6536,032;675;2112,9;61;3036,77;650,362;40,16
14;21/11/2020;6543,069;675;2412,9;35;2773,986;646,183;41,86
15;21/11/2020;6322,717;675;2201,336;35;2534,381;877;52,01
16;21/11/2020;6633,917;675;2526,025;89;2443,443;900,449;50,07
17;21/11/2020;7125,103;675;2642,682;477;2464,421;866;52,01
18;21/11/2020;7049,93;675;2545,454;493;2487,476;849;52,01
19;21/11/2020;6917,822;675;2490,22;360;2480,602;912;52,01
20;21/11/2020;6532,378;675;2265,339;139;2489,039;964;52,01
21;21/11/2020;6184,206;675;2367,9;71;2487,306;583;41,05
22;21/11/2020;5709,88;675;1900,9;45;2502,98;586;38,99
23;21/11/2020;5422,476;675;1772,9;;2500,576;474;35,05
0;22/11/2020;5217,525;675;1556,9;;2545,625;440;31,13
1;22/11/2020;5262,768;675;1536,9;;2535,868;515;25,87
2;22/11/2020;5155,859;675;1487,9;;2527,959;465;28,13
3;22/11/2020;5099,717;675;1487,9;;2534,817;402;24,64
4;22/11/2020;5052,2;675;1487,9;;2536,3;353;25,3
5;22/11/2020;5128,938;675;1487,9;26;2523,038;417;26,89
6;22/11/2020;5163,256;675;1487,9;26;2548,356;426;32,15
7;22/11/2020;5333,263;675;1487,9;30;2737,672;402,691;37,35
8;22/11/2020;5816,068;675;1417,165;111;3062,903;550;39,83
9;22/11/2020;6118,56;675;1622,973;50;3333,587;437;41,09
10;22/11/2020;6278,451;675;1665,9;30;3444,353;463,198;42,95
11;22/11/2020;6496,107;675;1763,38;28;3397,727;632;46,34
12;22/11/2020;6327,049;675;1663,9;209;3267,185;511,964;41,2
13;22/11/2020;6067,552;675;1631,9;181;3025,968;553,684;40,95
14;22/11/2020;6029,626;675;1978,007;110;2649,619;617;41,08
15;22/11/2020;6043,923;675;2306,173;;2277,75;785;46,34
16;22/11/2020;6421,891;785;2654,617;14;2126,274;842;65,53
17;22/11/2020;6771,618;706,985;2507,9;552;2092,733;912;62,41
18;22/11/2020;6796,401;785;2623,894;378;2051,507;958;69,88
19;22/11/2020;6745,471;675;2535,9;560;1995,908;978,663;58,45
20;22/11/2020;6407,744;750,821;2527,9;156;1942,023;1031;62,41
21;22/11/2020;5997,99;675;2476,9;91;1898,935;856,155;50,8
22;22/11/2020;5583,708;675;2431,88;45;1857,828;574;46,34
23;22/11/2020;5066,641;675;1858,9;;1813,933;718,808;44,45
0;23/11/2020;4725,906;675;1625,9;;1798,089;626,917;35,05
1;23/11/2020;4734,478;675;1626,9;;1756,578;676;37,05
2;23/11/2020;4684,597;675;1626,9;;1711,697;671;34,38
3;23/11/2020;4647,903;675;1626,9;;1657,003;689;31,88
4;23/11/2020;4570,384;675;1626,9;20;1614,133;634,351;38,52
5;23/11/2020;5058,489;675;1987,895;46;1576,594;773;46,82
6;23/11/2020;5685,591;760;2501,9;46;1558,691;819;56,5
7;23/11/2020;6371,616;980;2738,799;88;1807,475;757,342;70
8;23/11/2020;6889,422;1015;2793,563;184;2202,859;694;69,91
9;23/11/2020;7021,697;1012,222;2775,262;110;2495,213;629;62,41
10;23/11/2020;7018,039;870;2773,519;90;2598,52;686;58,01
11;23/11/2020;7020,261;870;2772,396;101;2565,865;711;57,95
12;23/11/2020;6956,18;870;2773,511;150;2400,669;762;58,56
13;23/11/2020;6669,79;924,073;2776,26;96;2077,457;796;62,41
14;23/11/2020;6395,555;1092,047;2796,479;35;1617,029;855;86,13
15;23/11/2020;6259,848;1197;2815,118;59,122;1115,608;1073;93,51
16;23/11/2020;6777,77;1197;2875,874;747,886;882,01;1075;93,6
17;23/11/2020;7162,038;1197;2877,003;1230,431;787,604;1070;93,64
18;23/11/2020;7273,157;1197;2862,059;1421,252;729,846;1063;93,65
19;23/11/2020;7385,708;1197;2857,083;1587,618;674,007;1070;93,66
20;23/11/2020;7139,966;1197;2875,101;1464,954;629,911;973;93,67
21;23/11/2020;6508,038;1197;2812,379;823,23;601,429;1074;93,61
22;23/11/2020;6027,819;1009;2770,549;598,91;597,36;1052;93,59
23;23/11/2020;5441,465;848,941;2748,9;;595,624;1248;86,13
0;24/11/2020;4902,547;997;2280,9;;671,763;952,884;47,31
1;24/11/2020;4818,308;997;2114,9;;731,508;974,9;42,78
2;24/11/2020;4879,458;997;2262,047;;806,411;814;38,16
3;24/11/2020;4865,243;997;2261,047;;883,196;724;35,27
4;24/11/2020;4957,623;997;2261,047;;965,826;733,75;37,05
5;24/11/2020;5280,831;997;2262,047;26;1052,784;943;43,37
6;24/11/2020;5795,538;1044,02;2409,047;61;1182,471;1099;64,88
7;24/11/2020;6474,513;1142;2889,707;65;1560,744;817,062;65,95
8;24/11/2020;6932,962;1142;2942,431;146;2121,241;581,29;67,37
9;24/11/2020;7100,851;1032;2894,173;71;2602,678;501;61,55
10;24/11/2020;7274,736;997;2715,2;51;2939,536;572;51,72
11;24/11/2020;7345,35;997;2699,951;51;3092,399;505;48,42
12;24/11/2020;7215,941;997;2696,051;77;3103,356;342,534;47,07
13;24/11/2020;6944,523;997;2499,961;61;2969,624;416,938;46,53
14;24/11/2020;6936,264;997;2747,21;35;2698,054;459;51,71
15;24/11/2020;6947,684;997;2899,03;135;2394,654;522;60,55
16;24/11/2020;7411,944;1142;3013,399;160;2365,545;731;70,05
17;24/11/2020;7675,711;1142;3001,308;328;2438,403;766;78,96
18;24/11/2020;7799,452;1142;2996,383;459;2507,069;695;70,34
19;24/11/2020;7724,349;1142;2943,747;403;2577,602;658;65,7
20;24/11/2020;7247,144;997;2925,959;226;2649,71;448,475;58,62
21;24/11/2020;6758,717;997;2605,528;191;2667,189;298;48,12
22;24/11/2020;6471,773;997;2468,9;45;2685,873;275;41,03
23;24/11/2020;6349,633;997;2268,047;;2712,586;372;26,38
0;25/11/2020;5842,914;842;1843,9;35;2758,014;364;45,38
1;25/11/2020;5692,592;842;1804,9;35;2740,692;270;43,02
2;25/11/2020;5635,824;842;1754,9;35;2733,924;270;40,28
3;25/11/2020;5648,276;842;1754,9;35;2746,376;270;30,57
4;25/11/2020;5648,007;842;1754,9;35;2746,107;270;35,38
5;25/11/2020;5791,76;842;1824,9;61;2737,642;326,218;43,5
6;25/11/2020;6246,029;842;2162,9;61;2767,129;413;56
7;25/11/2020;7055,925;969;2722,9;88;3017,025;259;66,64
8;25/11/2020;7604,238;969;2801,9;169;3419,338;245;70,01
9;25/11/2020;7776,601;969;2752,916;94;3725,685;235;62,67
10;25/11/2020;7746,55;842;2727,998;73;3858,552;245;53,08
11;25/11/2020;7704,992;842;2724,277;36;3867,715;235;52,06
12;25/11/2020;7533,457;842;2627,13;62;3767,327;235;51,55
13;25/11/2020;7360,504;842;2661,339;46;3526,165;285;51,85
14;25/11/2020;7123,162;842;2807,238;35;3098,546;340,378;58
15;25/11/2020;7052,186;1054;3003,405;35;2607,739;352,042;66
16;25/11/2020;7301,814;1124;3022,735;135;2421,812;598,267;78,65
17;25/11/2020;7679,536;1124;3030,295;585;2409,442;530,799;80,35
18;25/11/2020;7603,879;1124;2975,904;450;2419,158;634,817;81
19;25/11/2020;7506,941;1124;2985,9;320;2424,509;652,532;81,02
20;25/11/2020;7256,556;1124;2965,333;251;2428,223;488;63,67
21;25/11/2020;6792,46;997;2951,213;106;2419,247;319;52,25
22;25/11/2020;6278,479;997;2514,639;80;2399,84;287;47,05
23;25/11/2020;5728,906;997;2004,9;35;2384,006;308;44,71
0;26/11/2020;5527,776;842;1820,9;35;2379,243;450,633;45,55
1;26/11/2020;5435,334;842;1820,9;35;2374,156;363,278;43,25
2;26/11/2020;5383,682;842;1820,9;35;2370,782;315;31,2
3;26/11/2020;5343,611;842;1821,9;35;2365,711;279;29,27
4;26/11/2020;5388,929;842;1822,9;35;2372,063;316,966;31,3
5;26/11/2020;5550,843;842;1882,9;61;2351,943;413;46,03
6;26/11/2020;6070,683;842;2190,9;61;2339,783;637;58,18
7;26/11/2020;6954,997;1082;2678,653;35;2600,919;558,425;68,45
8;26/11/2020;7576,399;1042;3131,06;110;3041,339;252;62,01
9;26/11/2020;7652,46;1042;3003,923;35;3319,537;252;62,01
10;26/11/2020;7634,242;997;2774,27;35;3487,972;340;51,64
11;26/11/2020;7665,882;997;2777,82;35;3504,062;352;52,06
12;26/11/2020;7581,244;997;2762,381;96;3380,863;345;51,22
13;26/11/2020;7346,526;997;2760,573;96;3115,953;377;51,9
14;26/11/2020;7232,532;997;2907,382;35;2650,341;642,809;60,71
15;26/11/2020;7203,626;1107;3257,895;71;2174,731;593;69,25
16;26/11/2020;7475,111;1152;3455,212;195;2006,899;666;79,05
17;26/11/2020;7820,959;1107;3433,783;665;2053,176;562;79,24
18;26/11/2020;7629,113;1152;3458,038;318;2048,1;652,975;82,6
19;26/11/2020;7445,674;1152;3455,226;207;2026,341;605,107;76,62
20;26/11/2020;7092,877;1107;3208,213;191;2015,664;571;65,24
21;26/11/2020;6652,218;997;3052,438;136;1985,78;481;53,39
22;26/11/2020;6094,516;997;2663,84;80;1952,676;401;49,94
23;26/11/2020;5573,929;997;2199,686;35;1922,243;420;46,65
0;27/11/2020;5225,38;964;2013,203;35;1823,177;390;46,65
1;27/11/2020;5144,531;964;1974,9;35;1774,631;396;46,55
2;27/11/2020;5058,91;964;1974,9;35;1732,01;353;43,53
3;27/11/2020;5006,994;964;1975,9;35;1709,611;322,483;41,32
4;27/11/2020;4991,984;964;1975,9;35;1677,627;339,457;44
5;27/11/2020;5375,308;964;2219,9;61;1623,408;507;51,55
6;27/11/2020;6097,678;1119;2727,776;61;1571,01;618,892;62,45
7;27/11/2020;7038,554;1119;3387,926;103;1832,628;596;78,05
8;27/11/2020;7451,204;1137,225;3422,937;168;2274,042;449;84,51
9;27/11/2020;7625,963;1119;3388,464;110;2602,499;406;68,11
10;27/11/2020;7633,609;1019,734;3313,19;104;2746,685;450;62,41
11;27/11/2020;7613,815;964;3323,064;103;2721,751;502;60,19
12;27/11/2020;7487,374;964;3319,91;162;2548,464;493;59,4
13;27/11/2020;7140,898;1009;3325,82;96;2195,583;514,495;62,15
14;27/11/2020;7107,415;1257,825;3433,104;35;1590,486;791;85,9
15;27/11/2020;6735,472;1395,643;3502,906;35;954,923;847;87,04
16;27/11/2020;7131,087;1510;3503,065;454,412;668,61;995;95,06
17;27/11/2020;7683,538;1510;3473,9;1040,031;585,607;1074;95,11
18;27/11/2020;7558,568;1510;3505,084;943,66;501,824;1098;95,12
19;27/11/2020;7443,088;1510;3509,084;877,391;446,613;1100;95,12
20;27/11/2020;7098,862;1510;3509,078;724,243;396,541;959;95,1
21;27/11/2020;6448,856;1510;3509,379;106;365,477;958;91,26
22;27/11/2020;6052,9;1510;3028,97;159,091;352,839;1002;95,01
23;27/11/2020;5420,242;1119;2768,156;35;338,086;1160;82,64
0;28/11/2020;5117,268;1114;2627,9;35;300,356;1040,012;52,79
1;28/11/2020;5052,745;1114;2568,917;35;292,828;1042;46,8
2;28/11/2020;5077,5;1114;2534,308;35;286,065;1108,127;46,59
3;28/11/2020;4971,8;1114;2535,246;35;291,212;996,342;45,47
4;28/11/2020;4934,371;1114;2531,9;35;299,04;954,431;43,97
5;28/11/2020;5069,56;1114;2620,9;61;315,607;958,053;47,07
6;28/11/2020;5154,628;1114;2625,9;61;361,728;992;50,55
7;28/11/2020;6002,788;1114;3353,958;65;720,83;749;58,55
8;28/11/2020;6601,661;1269;3182,924;130;1267,737;752;63,55
9;28/11/2020;6856,377;1269;3178,912;71;1678,465;659;62,48
10;28/11/2020;6906,935;1133,502;3154,254;65;1920,179;634;61,39
11;28/11/2020;7038,252;1114;3138,124;63;2008,128;715;59,55
12;28/11/2020;6986,434;1114;3136,824;124;1927,61;684;60,55
13;28/11/2020;6772,529;1114;3134,124;96;1703,405;725;59,55
14;28/11/2020;6714,254;1269;3370,845;35;1303,191;736,218;62,45
15;28/11/2020;6504,807;1269;3421,464;35;946,343;833;65,55
16;28/11/2020;6970,559;1534,972;3477,426;268;879,161;811;87,04
17;28/11/2020;7357,888;1422,81;3487,64;738;929,438;780;85,91
18;28/11/2020;7264,423;1590,851;3493,003;393;977,569;810;87,04
19;28/11/2020;7067,421;1270,185;3488,18;290;1024,056;995;84,51
20;28/11/2020;6800,672;1269;3466,113;111;1063,807;890,752;64,45
21;28/11/2020;6300,279;1114;3237,1;136;1085,179;728;52,21
22;28/11/2020;5829,892;1114;2735,9;110;1127,144;742,848;51,23
23;28/11/2020;5256,57;1114;2194,9;35;1168,167;744,503;44,95
0;29/11/2020;4838,027;919;1988,154;15;1228,873;687;51,65
1;29/11/2020;4777,597;919;1936,082;15;1261,515;646;46,8
2;29/11/2020;4759,588;919;1871,9;15;1297,688;656;45,62
3;29/11/2020;4794,837;919;1873,9;15;1311,937;675;44,05
4;29/11/2020;4819,864;919;1873,9;15;1313,964;698;43,55
5;29/11/2020;4818,232;919;1873,9;41;1310,535;673,797;44,09
6;29/11/2020;4839,705;919;1933,9;41;1339,053;606,752;41,33
7;29/11/2020;5191,099;919;2187,18;45;1530,919;509;51,65
8;29/11/2020;5761,977;919;2352,307;110;1796,865;583,805;52,9
9;29/11/2020;6309,968;919;2546,502;51;2040,466;753;60,2
10;29/11/2020;6626,709;919;2710,806;50;2198,903;748;59,2
11;29/11/2020;6731,484;919;2784,577;48;2201,907;778;61,42
12;29/11/2020;6688,811;919;2885,144;109;2047,667;728;57,3
13;29/11/2020;6206,401;919;2652,94;81;1840,461;713;51,6
14;29/11/2020;6106,685;919;2870,66;20;1608,284;688,741;52,16
15;29/11/2020;6354,477;919;3084,108;20;1396,369;935;61,6
16;29/11/2020;6658,885;1072,711;3316,03;34;1258,144;978;84,51
17;29/11/2020;7135,718;963,937;3305,9;823;1157,881;885;76
18;29/11/2020;6922,677;1029;3344,477;537;1042,2;970;80
19;29/11/2020;6814,904;1222,33;3509,058;130;982,516;971;85,91
20;29/11/2020;6506,733;1029;3458,367;156;904,366;959;80
21;29/11/2020;6025,384;919;3239,455;131;842,929;893;58,3
22;29/11/2020;5601,167;919;3130,958;45;806,209;700;53,8
23;29/11/2020;5051,905;919;2468,061;;767,094;897,75;51,65
0;30/11/2020;4584,961;919;2319,9;20;748,697;577,364;40,4
1;30/11/2020;4536,499;919;2319,9;20;691,588;586,011;39,71
2;30/11/2020;4454,794;919;2319,9;20;678,621;517,273;36,77
3;30/11/2020;4501,562;919;2319,9;20;686,662;556;36,76
4;30/11/2020;4569,167;919;2319,9;20;687,499;622,768;37,62
5;30/11/2020;4790,085;919;2339,9;46;717,054;768,131;43,45
6;30/11/2020;5547,048;919;2957,737;46;764,899;859,412;57,05
7;30/11/2020;6233,374;1029;3413,881;88;929,319;773,174;79,85
8;30/11/2020;6772,245;1345,463;3428,488;168;1125,294;705;87,04
9;30/11/2020;6448,183;1029;3411,347;110;1282,415;615,421;76,95
10;30/11/2020;6536,643;919;3238,194;90;1421,449;868;66,3
11;30/11/2020;6581,605;919;3223,003;89;1535,602;815;64,6
12;30/11/2020;6513,008;919;3031,268;150;1627,74;785;63,2
13;30/11/2020;6335,713;919;3013,128;96;1668,585;639;56,97
14;30/11/2020;6388,156;919;3011,792;35;1620,236;802,128;60,4
15;30/11/2020;6464,684;919;3042,956;35;1586,728;881;69,7
16;30/11/2020;7085,756;1004;3158,458;245;1631,298;1047;74,9
17;30/11/2020;7441,698;1114;3018,827;487;1735,871;1086;85
18;30/11/2020;7512,968;1114;2986,458;656;1842,468;914,042;79
19;30/11/2020;7397,02;1114;3125,664;364;1885,356;908;76,8
20;30/11/2020;7007,685;1114;2959,193;252;1903,492;779;65,62
21;30/11/2020;6524,704;1114;2918,226;86;1950,386;456,092;49,99
22;30/11/2020;6403,757;1114;2750,011;60;2078,746;401;46,57
23;30/11/2020;5992,144;1114;2292,9;15;2200,244;370;41,58
0;1/12/2020;5959,443;1114;2243,9;;2357,543;244;0
1;1/12/2020;5864,275;1114;2243,9;;2283,375;223;0
2;1/12/2020;5728,662;1114;2243,9;;2147,762;223;-0,01
3;1/12/2020;5710,133;1114;2243,9;;2129,233;223;-0,01
4;1/12/2020;5843,799;1114;2243,9;;2237,899;248;0
5;1/12/2020;5968,144;1114;2243,9;61;2277,244;272;28,21
6;1/12/2020;6451,546;1114;2747,28;61;2213,266;316;47,28
7;1/12/2020;7135,341;1114;3351,209;65;2280,132;325;60,23
8;1/12/2020;7457,02;1114;3336,636;140;2436,384;430;68,85
9;1/12/2020;7483,401;1114;3278,29;81;2550,111;460;66,88
10;1/12/2020;7703,889;1114;3351,677;81;2550,212;607;62,38
11;1/12/2020;7613,617;1114;3336,734;81;2454,883;627;62
12;1/12/2020;7534,312;1114;3360,995;112;2305,317;642;61,75
13;1/12/2020;7293,978;1114;3358,139;96;2113,839;612;61,52
14;1/12/2020;7163,714;1269;3370,084;65;1824,371;635,259;65,95
15;1/12/2020;7145,515;1287,446;3484,553;65;1540,516;768;86,52
16;1/12/2020;7419,918;1479,028;3477,846;35;1405,044;1023;88,13
17;1/12/2020;7808,366;1723,654;3454,017;190;1365,695;1075;90,71
18;1/12/2020;7715,674;1524,272;3478,326;340;1323,076;1050;88,13
19;1/12/2020;7669,327;1492,257;3481,91;205;1281,16;1209;88,13
20;1/12/2020;7341,823;1280,159;3481,794;146;1211,87;1222;86,52
21;1/12/2020;6732,1;1114;3415,616;226;1152,791;823,693;56,69
22;1/12/2020;6322,637;1114;3225,958;45;1106,608;831,071;52,31
23;1/12/2020;5584,259;1114;2711,212;;1062,047;697;47,28
0;3/12/2020;5460,891;1273;2552,9;;959,991;675;47,05
1;3/12/2020;5447,772;1273;2542,9;;961,872;670;44,21
2;3/12/2020;5310,011;1273;2436,713;;950,298;650;41,84
3;3/12/2020;5207,882;1273;2331,9;;954,982;648;40,06
4;3/12/2020;5288,132;1273;2394,372;;967,76;653;41,84
5;3/12/2020;5655,997;1273;2532,9;26;973,097;851;46,55
6;3/12/2020;6099,022;1273;2763,9;26;961,423;1074,699;73,66
7;3/12/2020;7014,198;1649,533;3278,9;30;1094,765;961;103,2
8;3/12/2020;7606,54;1666;3318,9;357,545;1304,095;960;125,02
9;3/12/2020;7665,236;1666;3309,636;200,196;1482,404;1007;125,02
10;3/12/2020;7793,864;1666;3271,868;193,784;1590,212;1072;125,02
11;3/12/2020;7858,805;1666;3327,2;150,219;1633,386;1082;125,02
12;3/12/2020;7867,9;1666;3325,146;219,253;1580,501;1077;125,02
13;3/12/2020;7570,418;1666;3301,911;65,68;1459,827;1077;125,01
14;3/12/2020;7468,502;1666;3266,676;177,017;1264,809;1094;125,02
15;3/12/2020;7644,948;1666;3317,444;527,854;1091,65;1042;125,04
16;3/12/2020;7985,183;1666;3251,9;990,551;1062,732;1014;125,12
17;3/12/2020;8152,635;1666;3224,9;1109;1102,735;1050;120
18;3/12/2020;8061,775;1666;3258,9;905;1126,943;1104,932;116,44
19;3/12/2020;7771,438;1666;3331,502;356,956;1148,98;1268;125,01
20;3/12/2020;7307,952;1451,457;3288,42;260;1156,075;1152;88,19
21;3/12/2020;6793,61;1114;3252,946;71;1169,664;1186;64,65
22;3/12/2020;6420,273;1114;3026,788;45;1191,485;1043;51,34
23;3/12/2020;6076,441;1114;2691,9;;1203,94;1066,601;47,11
0;4/12/2020;5454,529;1355;2123,9;;1254,629;721;42,9
1;4/12/2020;5370,988;1355;2143,9;;1270,043;602,045;39,16
2;4/12/2020;5399,254;1355;2143,9;;1296,354;604;36,07
3;4/12/2020;5426,083;1355;2143,9;;1311,183;616;32,5
4;4/12/2020;5472,104;1355;2143,9;;1360,204;613;34,54
5;4/12/2020;5576,952;1355;2142,9;26;1429,052;624;39,79
6;4/12/2020;5953,02;1355;2305,198;26;1473,454;793,368;49,4
7;4/12/2020;6868,791;1355;2790,948;68;1586,843;1068;60,05
8;4/12/2020;7385,475;1223,765;2860,463;159;1750,247;1392;113,07
9;4/12/2020;7532,558;1272,677;2881,345;99;1917,536;1362;112,57
10;4/12/2020;7637,911;1349,546;2889,283;69;1997,082;1333;105,15
11;4/12/2020;7682,461;1572,482;2887,375;66;1986,604;1170;102,78
12;4/12/2020;7647,349;1431;2902,873;127;1926,999;1259,477;99,26
13;4/12/2020;7429,875;1500,088;2895,098;61;1745,689;1228;94,77
14;4/12/2020;7354,892;1595;3041,014;;1476,878;1242;94,07
15;4/12/2020;7307,314;1595;3103,487;90;1181,827;1337;101,03
16;4/12/2020;7537,487;1595;3278,464;134;1003,023;1527;117,27
17;4/12/2020;7800,068;1595;3172,013;615;910,055;1508;111,23
